Data;Descrição;Valor;Tipo;Categoria;Setor;Centro de Custo;ID Transação;Conciliado com;Memo
2025-06-03;;-103.33;Despesa;Transferência;Administrativo;Financeiro;2025060307715;;"Pix enviado: ""Cp :19468242-ZOOP BRASIL"""
2025-06-03;;-105.49;Despesa;Transferência;Administrativo;Financeiro;2025060307716;;"Pix enviado: ""Cp :90400888-COMPANHIA PAULISTA DE FORCA E LUZ"""
2025-06-02;;-67.0;Despesa;Transferência;Administrativo;Financeiro;202506020771;;"Pix enviado: ""Cp :08561701-LANCHONETE TURBO DOG"""
2025-06-02;;120.93;Receita;Transferência;Administrativo;Financeiro;202506020772;;"Pix recebido: ""Cp :60701190-GSM COMERCIAL EXPORTADORA E IMPORTADORA LTDA"""
2025-06-02;;-120.0;Despesa;Transferência;Administrativo;Financeiro;202506020773;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-06-02;;90.0;Receita;Transferência;Administrativo;Financeiro;202506020774;;"Pix recebido: ""Cp :79052122-A De Paula Materiais Eletricos Ltda"""
2025-06-02;;220.0;Receita;Pagamento;Administrativo;Financeiro;202506020775;;"Boleto de cobranca recebido: ""112/90318966754"""
2025-06-02;;-89.1;Despesa;Transferência;Administrativo;Financeiro;202506020776;;"Pix enviado: ""Cp :18236120-Denis de Jesus Sousa Ribeiro"""
2025-06-02;;80.0;Receita;Transferência;Administrativo;Financeiro;202506020777;;"Pix recebido: ""Cp :60746948-CARLOS EDUARDO PETRINI"""
2025-06-02;;-250.0;Despesa;Transferência;Administrativo;Financeiro;202506020778;;"Pix enviado: ""Cp :61186680-Julio Cesar Goncalves Procopio"""
2025-06-02;;-52.0;Despesa;Transferência;Administrativo;Financeiro;202506020779;;"Pix enviado: ""Cp :90400888-FRUTARIA JK LTDA ME"""
2025-06-02;;275.0;Receita;Transferência;Administrativo;Financeiro;2025060207710;;"Pix recebido: ""Cp :71698674-EMIGRANTI WINES COMERCIO DE VINHOS LTDA"""
2025-06-02;;-200.0;Despesa;Transferência;Administrativo;Financeiro;2025060207711;;"Pix enviado: ""Cp :18236120-Luiza Silva de Oliveira"""
2025-06-02;;-17.67;Despesa;Transferência;Administrativo;Financeiro;2025060207712;;"Pix enviado: ""Cp :21018182-Uber"""
2025-06-02;;-15.8;Despesa;Transferência;Administrativo;Financeiro;2025060207713;;"Pix enviado: ""Cp :21018182-Uber"""
2025-06-02;;-3.56;Despesa;Transferência;Administrativo;Financeiro;2025060207714;;"Pix enviado: ""Cp :21018182-Uber"""
2025-06-02;;-35.0;Despesa;Transferência;Administrativo;Financeiro;2025060207715;;"Pix enviado: ""Cp :18236120-Jose Eduardo Martin Rosa"""
2025-06-02;;350.0;Receita;Transferência;Administrativo;Financeiro;2025060207716;;"Pix recebido: ""Cp :18236120-AVILA TRANSPORTES INTERMUNICIPAL LTDA"""
2025-06-02;;-300.0;Despesa;Transferência;Administrativo;Financeiro;2025060207717;;"Pix enviado: ""Cp :18236120-Luiza Silva de Oliveira"""
2025-06-02;;-20.0;Despesa;Transferência;Administrativo;Financeiro;2025060207718;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-06-02;;600.0;Receita;Pagamento;Administrativo;Financeiro;2025060207719;;"Boleto de cobranca recebido: ""112/90321167366"""
2025-06-02;;-24.14;Despesa;Transferência;Administrativo;Financeiro;2025060207720;;"Pix enviado: ""Cp :60701190-CARREFOUR COMERCIO E INDUSTRIA LTDA"""
2025-06-02;;148.0;Receita;Transferência;Administrativo;Financeiro;2025060207721;;"Pix recebido: ""Cp :60746948-THOTHAL ETIQUETAS E RIBBONS LTDA"""
2025-06-02;;210.0;Receita;Pagamento;Administrativo;Financeiro;2025060207722;;"Boleto de cobranca recebido: ""112/90321628557"""
2025-06-02;;148.0;Receita;Pagamento;Administrativo;Financeiro;2025060207723;;"Boleto de cobranca recebido: ""112/90321699210"""
2025-06-02;;-750.0;Despesa;Transferência;Administrativo;Financeiro;2025060207724;;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO"""
2025-06-02;;-15.58;Despesa;Transferência;Administrativo;Financeiro;2025060207725;;"Pix enviado: ""Cp :21018182-Uber"""
2025-06-02;;-50.0;Despesa;Transferência;Administrativo;Financeiro;2025060207726;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-06-02;;-4.9;Despesa;Transferência;Administrativo;Financeiro;2025060207727;;"Pix enviado: ""Cp :90400888-William Lopes da Silva"""
2025-06-02;;-40.0;Despesa;Transferência;Administrativo;Financeiro;2025060207728;;"Pix enviado: ""Cp :54403563-M4 PRODUTOS E SERVICOS LTDA"""
2025-06-02;;3.0;Receita;Transferência;Administrativo;Financeiro;2025060207729;;"Pix recebido: ""Cp :60701190-TIM S A"""
2025-06-01;;60.0;Receita;Transferência;Administrativo;Financeiro;202506010771;;"Pix recebido: ""Cp :00000000-ADRIANO A O CORRENTE"""
2025-05-31;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505310771;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-31;;120.0;Receita;Transferência;Administrativo;Financeiro;202505310772;;"Pix recebido: ""Cp :60701190-HELDER FLAVIO FERREIRA"""
2025-05-31;;-42.05;Despesa;Transferência;Administrativo;Financeiro;202505310773;;"Pix enviado: ""Cp :08561701-Sol Cargas Transportes Multimodal LTDA"""
2025-05-31;;495.0;Receita;Transferência;Administrativo;Financeiro;202505310774;;"Pix recebido: ""Cp :31872495-MATHEUS TROVATTI"""
2025-05-31;;-9.33;Despesa;Transferência;Administrativo;Financeiro;202505310775;;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO"""
2025-05-31;;-180.0;Despesa;Transferência;Administrativo;Financeiro;202505310776;;"Pix enviado: ""Cp :90400888-Vinicius de Souza Ferreira"""
2025-05-31;;-29.38;Despesa;Transferência;Administrativo;Financeiro;202505310777;;"Pix enviado: ""Cp :60701190-COMPANHIA BRASILEIRA DE DISTRIBUICAO"""
2025-05-31;;-13.12;Despesa;Transferência;Administrativo;Financeiro;202505310778;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-31;;-7.65;Despesa;Transferência;Administrativo;Financeiro;202505310779;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-31;;-13.45;Despesa;Transferência;Administrativo;Financeiro;2025053107710;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-31;;-200.0;Despesa;Transferência;Administrativo;Financeiro;2025053107711;;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO"""
2025-05-31;;-111.18;Despesa;Transferência;Administrativo;Financeiro;2025053107712;;"Pix enviado: ""Cp :60701190-CARREFOUR COMERCIO E INDUSTRIA LTDA"""
2025-05-31;;-13.53;Despesa;Transferência;Administrativo;Financeiro;2025053107713;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-30;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505300771;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-30;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505300772;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-30;;449.01;Receita;Outros;❗Definir;❗Definir;202505300773;;"Transferencia recebida: ""341 9 147786 NARDINI AGROINDUSTRIAL LTDA"""
2025-05-30;;-150.0;Despesa;Transferência;Administrativo;Financeiro;202505300774;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-30;;-400.0;Despesa;Transferência;Administrativo;Financeiro;202505300775;;"Pix enviado: ""Cp :90400888-I A M de Moraes Transportes  Me"""
2025-05-30;;60.0;Receita;Transferência;Administrativo;Financeiro;202505300776;;"Pix recebido: ""Cp :60701190-REAL LUSTRES M. J. LTDA"""
2025-05-30;;-43.0;Despesa;Transferência;Administrativo;Financeiro;202505300777;;"Pix enviado: ""Cp :18236120-61028670 Thiago Alves Goncalves Silva"""
2025-05-30;;750.0;Receita;Transferência;Administrativo;Financeiro;202505300778;;"Pix recebido: ""Cp :37880206-47761786 JOAO FRANCISCO DA SILVA"""
2025-05-30;;-180.0;Despesa;Transferência;Administrativo;Financeiro;202505300779;;"Pix enviado: ""Cp :18236120-Jose Eduardo Martin Rosa"""
2025-05-30;;-50.0;Despesa;Transferência;Administrativo;Financeiro;2025053007710;;"Pix enviado: ""Cp :31872495-Marco Encomendas LTDA"""
2025-05-30;;-20.0;Despesa;Transferência;Administrativo;Financeiro;2025053007711;;"Pix enviado: ""Cp :90400888-FRUTARIA JK LTDA ME"""
2025-05-30;;-60.0;Despesa;Transferência;Administrativo;Financeiro;2025053007712;;"Pix enviado: ""Cp :60746948-Anderson Rangel Ferreira de Almeida"""
2025-05-30;;-60.0;Despesa;Transferência;Administrativo;Financeiro;2025053007713;;"Pix enviado: ""Cp :79052122-Rafael Garcia Veiga 37010943818"""
2025-05-30;;-350.0;Despesa;Transferência;Administrativo;Financeiro;2025053007714;;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO"""
2025-05-30;;-11.32;Despesa;Transferência;Administrativo;Financeiro;2025053007715;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-30;;-33.0;Despesa;Transferência;Administrativo;Financeiro;2025053007716;;"Pix enviado: ""Cp :10573521-Tatiane Lisboa Ribeiro"""
2025-05-30;;60.0;Receita;Transferência;Administrativo;Financeiro;2025053007717;;"Pix recebido: ""Cp :00000000-HIDROMI C PECAS HID LTDA"""
2025-05-30;;268.0;Receita;Outros;❗Definir;❗Definir;2025053007718;;"Transferencia recebida: ""341 4009 814486 NARDINI AGROINDUSTRIAL LTDA"""
2025-05-30;;-300.0;Despesa;Transferência;Administrativo;Financeiro;2025053007719;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-30;;90.0;Receita;Transferência;Administrativo;Financeiro;2025053007720;;"Pix recebido: ""Cp :67096909-WILGNER FERREIRA DINIZ"""
2025-05-30;;60.0;Receita;Transferência;Administrativo;Financeiro;2025053007721;;"Pix recebido: ""Cp :71328769-CALTOR PECAS E SERVICOS LTDA"""
2025-05-30;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025053007722;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-30;;380.0;Receita;Transferência;Administrativo;Financeiro;2025053007723;;"Pix recebido: ""Cp :00000000-FIVELTEC IND METAIS LTDA"""
2025-05-30;;205.0;Receita;Transferência;Administrativo;Financeiro;2025053007724;;"Pix recebido: ""Cp :71328769-A.C.O EMBALAGENS LTDA"""
2025-05-30;;160.0;Receita;Transferência;Administrativo;Financeiro;2025053007725;;"Pix recebido: ""Cp :71328769-A.C.O EMBALAGENS LTDA"""
2025-05-30;;94.0;Receita;Transferência;Administrativo;Financeiro;2025053007726;;"Pix recebido: ""Cp :71328769-A.C.O EMBALAGENS LTDA"""
2025-05-30;;-1000.0;Despesa;Transferência;Administrativo;Financeiro;2025053007727;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-30;;575.0;Receita;Transferência;Administrativo;Financeiro;2025053007728;;"Pix recebido: ""Cp :03065046-Apc Eletrometalurgica Rio Preto Ltda"""
2025-05-30;;274.0;Receita;Pagamento;Administrativo;Financeiro;2025053007729;;"Boleto de cobranca recebido: ""112/90316047037"""
2025-05-30;;230.0;Receita;Pagamento;Administrativo;Financeiro;2025053007730;;"Boleto de cobranca recebido: ""112/90316278194"""
2025-05-30;;-310.0;Despesa;Transferência;Administrativo;Financeiro;2025053007731;;"Pix enviado: ""00019 315320540 FELIPE CESAR CUNHA MONTEIRO"""
2025-05-30;;91.0;Receita;Transferência;Administrativo;Financeiro;2025053007732;;"Pix recebido: ""Cp :37880206-47761786 JOAO FRANCISCO DA SILVA"""
2025-05-30;;-141.39;Despesa;Transferência;Administrativo;Financeiro;2025053007733;;"Pix enviado: ""Cp :18236120-Cfg Express Transportes LTDA"""
2025-05-30;;-180.0;Despesa;Transferência;Administrativo;Financeiro;2025053007734;;"Pix enviado: ""Cp :31872495-20521574 Thiago Ramos Costa"""
2025-05-30;;-10.61;Despesa;Transferência;Administrativo;Financeiro;2025053007735;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-30;;-15.82;Despesa;Transferência;Administrativo;Financeiro;2025053007736;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-30;;-300.0;Despesa;Transferência;Administrativo;Financeiro;2025053007737;;"Pix enviado: ""Cp :18236120-Weverson Willyam Ramalho Acioli 45958461850"""
2025-05-30;;-154.0;Despesa;Transferência;Administrativo;Financeiro;2025053007738;;"Pix enviado: ""Cp :18236120-Adauto Salvador Francisco 14950997840"""
2025-05-30;;-19.53;Despesa;Transferência;Administrativo;Financeiro;2025053007739;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-30;;-10.0;Despesa;Transferência;Administrativo;Financeiro;2025053007740;;"Pix enviado: ""Cp :90400888-BAR DO PORTUGUES"""
2025-05-30;;-31.67;Despesa;Transferência;Administrativo;Financeiro;2025053007741;;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA"""
2025-05-29;;95.0;Receita;Transferência;Administrativo;Financeiro;202505290771;;"Pix recebido: ""Cp :60701190-BR LUX LTDA"""
2025-05-29;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505290772;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-29;;220.0;Receita;Transferência;Administrativo;Financeiro;202505290773;;"Pix recebido: ""Cp :60746948-W ELAN INDUSTRIA E COMERCIO E. LTDA"""
2025-05-29;;90.0;Receita;Transferência;Administrativo;Financeiro;202505290774;;"Pix recebido: ""Cp :60746948-JOAO BATISTA CAMPOS"""
2025-05-29;;340.0;Receita;Transferência;Administrativo;Financeiro;202505290775;;"Pix recebido: ""Cp :60701190-JS- COMERCIO DE COMPRESSORES LTDA"""
2025-05-29;;-700.0;Despesa;Transferência;Administrativo;Financeiro;202505290776;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-29;;-40.0;Despesa;Transferência;Administrativo;Financeiro;202505290777;;"Pix enviado: ""Cp :90400888-Nayra Kelly Molina Rodero Saraiva"""
2025-05-29;;1407.91;Receita;Pagamento;Administrativo;Financeiro;202505290778;;"Boleto de cobranca recebido: ""112/90279345774"""
2025-05-29;;159.6;Receita;Pagamento;Administrativo;Financeiro;202505290779;;"Boleto de cobranca recebido: ""112/90312903316"""
2025-05-29;;-96.0;Despesa;Transferência;Administrativo;Financeiro;2025052907710;;"Pix enviado: ""Cp :90400888-Nayra Kelly Molina Rodero Saraiva"""
2025-05-29;;-140.0;Despesa;Transferência;Administrativo;Financeiro;2025052907711;;"Pix enviado: ""Cp :22896431-Rodrigo Carlos da Silva"""
2025-05-29;;-120.0;Despesa;Transferência;Administrativo;Financeiro;2025052907712;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-29;;-488.0;Despesa;Transferência;Administrativo;Financeiro;2025052907713;;"Pix enviado: ""Cp :90400888-Danilo Fernandes Saraiva"""
2025-05-29;;130.0;Receita;Transferência;Administrativo;Financeiro;2025052907714;;"Pix recebido: ""Cp :00000000-60.287.267 B F PONSONI"""
2025-05-29;;-500.0;Despesa;Transferência;Administrativo;Financeiro;2025052907715;;"Pix enviado: ""Cp :03065046-Cavaleiros de Aco Noroeste Paulista 417"""
2025-05-29;;-250.0;Despesa;Transferência;Administrativo;Financeiro;2025052907716;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-05-28;;-12.1;Despesa;Transferência;Administrativo;Financeiro;202505280771;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-05-28;;235.0;Receita;Transferência;Administrativo;Financeiro;202505280772;;"Pix recebido: ""Cp :90400888-FORCEPARTS COMERCIO DE PECAS E IMPLEMENT"""
2025-05-28;;-100.08;Despesa;Transferência;Administrativo;Financeiro;202505280773;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-28;;-130.0;Despesa;Transferência;Administrativo;Financeiro;202505280774;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-05-28;;95.0;Receita;Transferência;Administrativo;Financeiro;202505280775;;"Pix recebido: ""Cp :60746948-ROSOLEN COMERCIO DE MALHAS E TECIDOS LTDA"""
2025-05-28;;-50.0;Despesa;Transferência;Administrativo;Financeiro;202505280776;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-05-28;;-26.0;Despesa;Transferência;Administrativo;Financeiro;202505280777;;"Pix enviado: ""Cp :00360305-Janaina Carla Ferreira da Silva"""
2025-05-28;;230.0;Receita;Transferência;Administrativo;Financeiro;202505280778;;"Pix recebido: ""Cp :32402502-M. & S. RODANTE COMERCIO E INDUSTRIA LTDA"""
2025-05-28;;-150.0;Despesa;Transferência;Administrativo;Financeiro;202505280779;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-05-28;;-20.0;Despesa;Transferência;Administrativo;Financeiro;2025052807710;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-05-28;;60.0;Receita;Transferência;Administrativo;Financeiro;2025052807711;;"Pix recebido: ""Cp :60701190-AGRIART PECAS AGRICOLAS LTDA"""
2025-05-28;;-18.08;Despesa;Transferência;Administrativo;Financeiro;2025052807712;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-28;;133.12;Receita;Pagamento;Administrativo;Financeiro;2025052807713;;"Boleto de cobranca recebido: ""112/90279345501"""
2025-05-28;;-90.0;Despesa;Transferência;Administrativo;Financeiro;2025052807714;;"Pix enviado: ""Cp :31872495-20521574 Thiago Ramos Costa"""
2025-05-28;;-132.0;Despesa;Transferência;Administrativo;Financeiro;2025052807715;;"Pix enviado: ""Cp :18236120-Thiago Alves Goncalves Silva"""
2025-05-28;;-36.0;Despesa;Transferência;Administrativo;Financeiro;2025052807716;;"Pix enviado: ""Cp :22896431-Adney Leite da Silva"""
2025-05-27;;85.0;Receita;Transferência;Administrativo;Financeiro;202505270771;;"Pix recebido: ""Cp :60746948-Ecel Ind. e Com. Ltda"""
2025-05-27;;48.0;Receita;Transferência;Administrativo;Financeiro;202505270772;;"Pix recebido: ""Cp :60746948-BRASILEX REBOLOS E ABRASIVOS LTDA."""
2025-05-27;;-149.0;Despesa;Transferência;Administrativo;Financeiro;202505270773;;"Pix enviado: ""Cp :60701190-Bravo City Hotel Sao Jose do Rio Preto LTDA"""
2025-05-27;;-7.5;Despesa;Transferência;Administrativo;Financeiro;202505270774;;"Pix enviado: ""00019 403444195 KIBERAMA RESTAURANTE ARABE LTDA"""
2025-05-27;;-4.06;Despesa;Transferência;Administrativo;Financeiro;202505270775;;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA"""
2025-05-27;;-12.27;Despesa;Transferência;Administrativo;Financeiro;202505270776;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-27;;-43.9;Despesa;Transferência;Administrativo;Financeiro;202505270777;;"Pix enviado: ""Cp :01027058-WILLIAM LOPES DA SILVARESTAURAN"""
2025-05-26;;90.0;Receita;Transferência;Administrativo;Financeiro;202505260771;;"Pix recebido: ""Cp :60701190-SAVIO MALVESTIO"""
2025-05-26;;-90.0;Despesa;Transferência;Administrativo;Financeiro;202505260772;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-26;;50.0;Receita;Transferência;Administrativo;Financeiro;202505260773;;"Pix recebido: ""Cp :18236120-Pedro Lopes"""
2025-05-26;;-50.0;Despesa;Transferência;Administrativo;Financeiro;202505260774;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-26;;80.0;Receita;Transferência;Administrativo;Financeiro;202505260775;;"Pix recebido: ""Cp :60746948-SONIA PERPETUA THOMAS"""
2025-05-26;;-80.0;Despesa;Transferência;Administrativo;Financeiro;202505260776;;"Pix enviado: ""Cp :18236120-Jose Eduardo Martin Rosa"""
2025-05-26;;376.59;Receita;Transferência;Administrativo;Financeiro;202505260777;;"Pix recebido: ""Cp :60701190-GSM COMERCIAL EXPORTADORA E IM"""
2025-05-26;;-86.0;Despesa;Transferência;Administrativo;Financeiro;202505260778;;"Pix enviado: ""Cp :10573521-Ezequiel Lugatto Siqueira"""
2025-05-26;;-26.0;Despesa;Transferência;Administrativo;Financeiro;202505260779;;"Pix enviado: ""Cp :90400888-JANAINA CARLA FERREIRA DA DILVA"""
2025-05-26;;-50.0;Despesa;Transferência;Administrativo;Financeiro;2025052607710;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-26;;80.0;Receita;Transferência;Administrativo;Financeiro;2025052607711;;"Pix recebido: ""Cp :82065285-Mc Comercio De Abrasivos Ltda"""
2025-05-26;;70.0;Receita;Transferência;Administrativo;Financeiro;2025052607712;;"Pix recebido: ""Cp :71328769-VIVIANE E SILVA ROTIROTI"""
2025-05-26;;60.0;Receita;Transferência;Administrativo;Financeiro;2025052607713;;"Pix recebido: ""00019 219817430 LZP COMERCIAL LTDA"""
2025-05-26;;-400.0;Despesa;Transferência;Administrativo;Financeiro;2025052607714;;"Pix enviado: ""Cp :18236120-Luiza Silva de Oliveira"""
2025-05-26;;-5.25;Despesa;Transferência;Administrativo;Financeiro;2025052607715;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-26;;-10.27;Despesa;Transferência;Administrativo;Financeiro;2025052607716;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-26;;198.0;Receita;Transferência;Administrativo;Financeiro;2025052607717;;"Pix recebido: ""Cp :60701190-PROLINK INDUSTRIA QUIMICA LTDA"""
2025-05-26;;-80.0;Despesa;Transferência;Administrativo;Financeiro;2025052607718;;"Pix enviado: ""Cp :00360305-Antonio Barbosa de Souza Junior"""
2025-05-26;;85.0;Receita;Transferência;Administrativo;Financeiro;2025052607719;;"Pix recebido: ""Cp :69346856-AGRODEMP COMERCIO DE PECAS E IMPLEMENTOS AGRICOLAS"""
2025-05-26;;60.0;Receita;Transferência;Administrativo;Financeiro;2025052607720;;"Pix recebido: ""Cp :60701190-VANDERCLAITON PEREIRA CORREA"""
2025-05-26;;-6.21;Despesa;Transferência;Administrativo;Financeiro;2025052607721;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-26;;-7.89;Despesa;Transferência;Administrativo;Financeiro;2025052607722;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-26;;70.0;Receita;Transferência;Administrativo;Financeiro;2025052607723;;"Pix recebido: ""Cp :90400888-SRV COMERCIAL ELETRICA LTDA EPP"""
2025-05-26;;-100.0;Despesa;Transferência;Administrativo;Financeiro;2025052607724;;"Pix enviado: ""Cp :10573521-Ezequiel Lugatto Siqueira"""
2025-05-26;;-60.0;Despesa;Transferência;Administrativo;Financeiro;2025052607725;;"Pix enviado: ""Cp :31872495-Paulo Henrique"""
2025-05-26;;370.0;Receita;Transferência;Administrativo;Financeiro;2025052607726;;"Pix recebido: ""Cp :54037916-VIP VINHOS - EIRELI"""
2025-05-26;;-108.0;Despesa;Transferência;Administrativo;Financeiro;2025052607727;;"Pix enviado: ""Cp :18236120-Thiago Alves Goncalves Silva"""
2025-05-26;;-60.0;Despesa;Transferência;Administrativo;Financeiro;2025052607728;;"Pix enviado: ""Cp :60746948-Edmilson Jesus dos Santos"""
2025-05-26;;-16.53;Despesa;Transferência;Administrativo;Financeiro;2025052607729;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-26;;-15.11;Despesa;Transferência;Administrativo;Financeiro;2025052607730;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-26;;-46.5;Despesa;Transferência;Administrativo;Financeiro;2025052607731;;"Pix enviado: ""Cp :16501555-LUIZ HIDEO SAVAY"""
2025-05-26;;-40.0;Despesa;Transferência;Administrativo;Financeiro;2025052607732;;"Pix enviado: ""Cp :54403563-M4 PRODUTOS E SERVICOS LTDA"""
2025-05-26;;-156.0;Despesa;Transferência;Administrativo;Financeiro;2025052607733;;"Pix enviado: ""Cp :60701190-Bravo City Hotel Sao Jose do Rio Preto LTDA"""
2025-05-25;;-14.69;Despesa;Transferência;Administrativo;Financeiro;202505250771;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-25;;-29.66;Despesa;Transferência;Administrativo;Financeiro;202505250772;;"Pix enviado: ""Cp :90400888-RAIA DROGASIL SA"""
2025-05-25;;-21.0;Despesa;Transferência;Administrativo;Financeiro;202505250773;;"Pix enviado: ""Cp :60701190-LANCHES E CAFE CONTE LTDA"""
2025-05-25;;-14.55;Despesa;Transferência;Administrativo;Financeiro;202505250774;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-25;;-11.58;Despesa;Transferência;Administrativo;Financeiro;202505250775;;"Pix enviado: ""Cp :21018182-Uber"""
2025-05-25;;-111.44;Despesa;Transferência;Administrativo;Financeiro;202505250776;;"Pix enviado: ""Cp :90400888-Danilo Fernandes Saraiva"""
2025-05-24;;202.41;Receita;Transferência;Administrativo;Financeiro;202505240771;;"Pix recebido: ""Cp :18236120-AVILA TRANSPORTES INTERMUNICIPAL LTDA"""
2025-05-22;;3.0;Receita;Transferência;Administrativo;Financeiro;202505220771;;"Pix recebido: ""Cp :60701190-TIM S A"""
2025-05-22;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505220772;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-51.5;Despesa;Transferência;Administrativo;Financeiro;202505210771;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505210772;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-6.01;Despesa;Transferência;Administrativo;Financeiro;202505210773;;"Pix enviado: ""Cp :18236120-Avila Transportes Intermunicipal LTDA"""
2025-05-21;;1110.0;Receita;Pagamento;Administrativo;Financeiro;202505210774;;"Boleto de cobranca recebido: ""112/90308067506"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505210775;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505210776;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505210777;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505210778;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;202505210779;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052107710;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052107711;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052107712;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
2025-05-21;;-2.49;Despesa;Pagamento;Administrativo;Financeiro;2025052107713;;"Tarifa liquidacao de boleto: ""Tarifa boleto pagamento via Cod Barras"""
